-2.086067E-1	-2.585818E-1	-2.218259E-1	-1.031756E-1	-2.221484E-1	-1.054325E-1	-1.418776E-2	5.094098E-2
-2.279519E-1	-2.476195E-1	-2.334330E-1	-9.930652E-2	-2.121534E-1	-1.773320E-1	-1.373520E-1	2.289048E-2
-2.608387E-1	-2.672871E-1	-2.466522E-1	-1.176844E-1	-2.356900E-1	-2.057050E-1	-1.824908E-1	-1.741196E-2
-2.718010E-1	-2.817960E-1	-2.627732E-1	-8.576490E-2	-2.618060E-1	-2.350451E-1	-2.150551E-1	-5.481262E-2
-2.708337E-1	-2.837305E-1	-2.659974E-1	-8.769942E-2	-2.805063E-1	-2.579369E-1	-2.402039E-1	-8.254070E-2
-2.695440E-1	-2.811511E-1	-2.650302E-1	-5.932650E-2	-2.792166E-1	-2.605163E-1	-2.482643E-1	-9.608233E-2
-2.676095E-1	-2.756700E-1	-2.550352E-1	-6.255069E-2	-2.840529E-1	-2.666423E-1	-2.547127E-1	-1.025307E-1
-2.640629E-1	-2.711561E-1	-2.514885E-1	-7.770441E-2	-2.979170E-1	-2.753476E-1	-2.614835E-1	-1.102688E-1
-2.634181E-1	-2.698665E-1	-2.476195E-1	-5.320053E-2	-2.898565E-1	-2.734131E-1	-2.618060E-1	-1.118809E-1
-2.663198E-1	-2.685768E-1	-2.460074E-1	-1.051101E-1	-2.950152E-1	-2.721234E-1	-2.579369E-1	-1.057549E-1
-2.685768E-1	-2.721234E-1	-2.485868E-1	-9.704958E-2	-2.917910E-1	-2.695440E-1	-2.563248E-1	-1.031756E-1
-2.647077E-1	-2.669647E-1	-2.440729E-1	-1.047877E-1	-2.885668E-1	-2.647077E-1	-2.498764E-1	-9.672716E-2
-2.592266E-1	-2.643853E-1	-2.411711E-1	-8.060619E-2	-2.811511E-1	-2.592266E-1	-2.453626E-1	-9.414781E-2
-2.482643E-1	-2.521334E-1	-2.305313E-1	-8.157345E-2	-2.805063E-1	-2.582594E-1	-2.440729E-1	-9.318055E-2
-2.766373E-1	-2.711561E-1	-2.395590E-1	-7.061118E-2	-2.621284E-1	-2.421384E-1	-2.314985E-1	-7.867167E-2
-2.634181E-1	-2.653526E-1	-2.408487E-1	-1.218759E-1	-2.734131E-1	-2.460074E-1	-2.292416E-1	-7.544747E-2
-2.624508E-1	-2.682544E-1	-2.460074E-1	-1.338054E-1	-2.776045E-1	-2.543903E-1	-2.395590E-1	-8.608732E-2
-2.779269E-1	-2.782494E-1	-2.540679E-1	-1.354175E-1	-2.856650E-1	-2.605163E-1	-2.437505E-1	-9.092361E-2
-2.853426E-1	-2.882444E-1	-2.650302E-1	-1.083343E-1	-2.892116E-1	-2.685768E-1	-2.560024E-1	-1.012410E-1
-2.998515E-1	-3.004963E-1	-2.776045E-1	-1.022083E-1	-2.921134E-1	-2.708337E-1	-2.579369E-1	-1.057549E-1
-2.982394E-1	-3.043653E-1	-2.846978E-1	-1.921633E-1	-3.378970E-1	-3.072671E-1	-2.869547E-1	-1.289691E-1
-3.256450E-1	-3.311262E-1	-3.079120E-1	-8.640974E-2	-3.275796E-1	-3.104913E-1	-2.985618E-1	-1.450901E-1
-3.217760E-1	-3.282244E-1	-3.101689E-1	-8.963393E-2	-3.272571E-1	-3.104913E-1	-3.008187E-1	-1.479919E-1
-3.053326E-1	-3.169397E-1	-3.030757E-1	-9.575991E-2	-3.327383E-1	-3.162949E-1	-3.059774E-1	-1.563748E-1
-3.253226E-1	-3.279020E-1	-3.069447E-1	-1.012410E-1	-3.275796E-1	-3.117810E-1	-3.043653E-1	-1.544403E-1
-3.046878E-1	-3.153276E-1	-3.001739E-1	-1.105912E-1	-3.298365E-1	-3.140379E-1	-3.046878E-1	-1.563748E-1
-2.914686E-1	-3.027532E-1	-2.859874E-1	-1.418659E-1	-3.308037E-1	-3.150052E-1	-3.056550E-1	-1.586317E-1
-2.788942E-1	-2.879220E-1	-2.727682E-1	-1.260673E-1	-3.317710E-1	-3.162949E-1	-3.053326E-1	-1.599214E-1
-2.882444E-1	-2.924358E-1	-2.695440E-1	-1.231656E-1	-3.333831E-1	-3.166173E-1	-3.053326E-1	-1.586317E-1
-2.934031E-1	-2.940479E-1	-2.701889E-1	-1.254225E-1	-3.407988E-1	-3.182294E-1	-3.033981E-1	-1.525057E-1
-2.898565E-1	-2.956600E-1	-2.724458E-1	-1.154275E-1	-3.420884E-1	-3.211312E-1	-3.072671E-1	-1.566972E-1
-3.056550E-1	-3.040429E-1	-2.772821E-1	-1.170396E-1	-3.295141E-1	-3.092016E-1	-2.963049E-1	-1.454125E-1
