-2.524558E-1	-2.934031E-1	-2.624508E-1	6.029115E-2	-1.911961E-1	-9.382539E-2	-1.870164E-2	3.739936E-2
-1.663698E-1	-2.008687E-1	-2.034480E-1	6.190325E-2	-1.467022E-1	-1.276794E-1	-1.009186E-1	4.965131E-2
-1.341278E-1	-1.550851E-1	-1.512161E-1	5.932389E-2	-1.496040E-1	-1.305812E-1	-1.167172E-1	3.546485E-2
-1.350951E-1	-1.450901E-1	-1.325157E-1	5.900147E-2	-1.537954E-1	-1.331606E-1	-1.212310E-1	2.933888E-2
-1.344503E-1	-1.399314E-1	-1.225207E-1	6.222567E-2	-1.554075E-1	-1.360623E-1	-1.228431E-1	2.740436E-2
-1.389641E-1	-1.438004E-1	-1.218759E-1	6.319293E-2	-1.425107E-1	-1.247777E-1	-1.154275E-1	3.320791E-2
-1.367072E-1	-1.386417E-1	-1.163948E-1	5.867905E-2	-1.370296E-1	-1.176844E-1	-1.063998E-1	4.384775E-2
-1.247777E-1	-1.305812E-1	-1.093015E-1	5.932389E-2	-1.376744E-1	-1.141378E-1	-1.022083E-1	4.771679E-2
-1.315485E-1	-1.318709E-1	-1.076894E-1	6.287051E-2	-1.318709E-1	-1.102688E-1	-9.737200E-2	5.481002E-2
-1.238104E-1	-1.276794E-1	-1.044652E-1	6.480502E-2	-1.312261E-1	-1.076894E-1	-9.447023E-2	5.835663E-2
-1.051101E-1	-1.144602E-1	-9.447023E-2	6.158083E-2	-1.386417E-1	-1.167172E-1	-1.025307E-1	4.803921E-2
-1.157499E-1	-1.186517E-1	-9.543749E-2	5.803421E-2	-1.431556E-1	-1.218759E-1	-1.073670E-1	4.384775E-2
-1.267122E-1	-1.292915E-1	-1.067222E-1	6.029115E-2	-1.457349E-1	-1.254225E-1	-1.128481E-1	3.901146E-2
-1.270346E-1	-1.318709E-1	-1.102688E-1	5.513244E-2	-1.505712E-1	-1.318709E-1	-1.183293E-1	3.127339E-2
-1.363848E-1	-1.412211E-1	-1.205862E-1	5.738938E-2	-1.531506E-1	-1.367072E-1	-1.257449E-1	2.482500E-2
-1.444453E-1	-1.476695E-1	-1.273570E-1	6.416019E-2	-1.554075E-1	-1.386417E-1	-1.286467E-1	2.160081E-2
-1.347727E-1	-1.454125E-1	-1.289691E-1	6.093599E-2	-1.660474E-1	-1.505712E-1	-1.399314E-1	9.671284E-3
-1.583093E-1	-1.618559E-1	-1.408986E-1	5.803421E-2	-1.647577E-1	-1.508936E-1	-1.431556E-1	6.769508E-3
-1.334830E-1	-1.483143E-1	-1.350951E-1	5.577728E-2	-1.844253E-1	-1.683043E-1	-1.589541E-1	-1.128599E-2
-1.447677E-1	-1.534730E-1	-1.367072E-1	5.609970E-2	-1.911961E-1	-1.782993E-1	-1.695940E-1	-2.224825E-2
