4.735339E+2	4.411404E+2	4.102494E+2	3.821694E+2	3.505485E+2	3.169254E+2	2.826777E+2	2.503763E+2	2.360354E+2	1.947948E+2	1.686183E+2	1.334238E+2	7.976560E+1	5.010419E+1	1.107947E+0	1.446578E-1
4.454407E+2	4.177749E+2	3.910296E+2	3.692291E+2	3.324630E+2	3.043435E+2	2.689418E+2	2.386228E+2	2.208431E+2	1.869307E+2	1.582063E+2	1.346369E+2	8.356287E+1	5.660721E+1	4.471240E-1	1.446578E-1
4.569706E+2	4.266845E+2	3.990351E+2	3.780828E+2	3.441244E+2	3.162975E+2	2.858635E+2	2.576388E+2	2.272869E+2	1.869307E+2	1.628353E+2	1.344660E+2	8.158040E+1	5.384885E+1	1.107947E+0	8.186314E-1
4.629772E+2	4.298768E+2	4.030395E+2	3.763798E+2	3.420959E+2	3.134668E+2	2.801659E+2	2.508957E+2	2.256299E+2	1.912047E+2	1.638249E+2	1.327301E+2	7.960122E+1	5.305981E+1	-4.931515E-2	1.446578E-1
4.649267E+2	4.323985E+2	4.041606E+2	3.796115E+2	3.529156E+2	3.221200E+2	2.872048E+2	2.559094E+2	2.398360E+2	2.000946E+2	1.768836E+2	1.452200E+2	9.131521E+1	5.976009E+1	-4.931515E-2	3.123293E-1
4.592424E+2	4.303831E+2	4.019184E+2	3.806340E+2	3.515611E+2	3.222745E+2	2.885429E+2	2.626492E+2	2.287697E+2	1.924014E+2	1.661394E+2	1.412287E+2	8.587082E+1	5.502913E+1	6.147955E-1	-5.293159E-1
4.540445E+2	4.224796E+2	3.947151E+2	3.685485E+2	3.361813E+2	3.045013E+2	2.714536E+2	2.429428E+2	2.213395E+2	1.853888E+2	1.577098E+2	1.294358E+2	7.993327E+1	5.167898E+1	7.791793E-1	9.895906E-1
4.699602E+2	4.394604E+2	4.137705E+2	3.911875E+2	3.557858E+2	3.257364E+2	2.903840E+2	2.579840E+2	2.361998E+2	1.968430E+2	1.689504E+2	1.400156E+2	8.570643E+1	5.680447E+1	6.147955E-1	-1.939729E-1
4.472259E+2	4.169332E+2	3.902307E+2	3.590175E+2	3.299282E+2	2.977385E+2	2.662590E+2	2.370678E+2	2.205143E+2	1.872726E+2	1.618424E+2	1.292616E+2	7.910807E+1	5.010419E+1	-2.136990E-1	-7.002751E-1
4.775942E+2	4.463481E+2	4.180971E+2	3.969803E+2	3.622099E+2	3.254208E+2	2.915577E+2	2.597100E+2	2.426404E+2	1.988946E+2	1.745690E+2	1.386282E+2	8.455246E+1	5.798475E+1	1.107947E+0	-2.301373E-2
4.467393E+2	4.140763E+2	3.823831E+2	3.528893E+2	3.240104E+2	2.927051E+2	2.637473E+2	2.336091E+2	2.135773E+2	1.812858E+2	1.522589E+2	1.223246E+2	7.382806E+1	4.478144E+1	2.827402E-1	3.123293E-1
4.693092E+2	4.408051E+2	4.148916E+2	3.881266E+2	3.485167E+2	3.164553E+2	2.838514E+2	2.527960E+2	2.352102E+2	1.959882E+2	1.724189E+2	1.414030E+2	8.306643E+1	5.365159E+1	1.183563E-1	-1.939729E-1
