6.351298E+2	5.877182E+2	5.481115E+2	5.129137E+2	4.661563E+2	4.245113E+2	3.783228E+2	3.442526E+2	3.052443E+2	2.578623E+2	2.193308E+2	1.820386E+2	1.135925E+2	7.318696E+1	7.791793E-1	1.610961E-1
6.559243E+2	6.097423E+2	5.703790E+2	5.311307E+2	4.783306E+2	4.323755E+2	3.836850E+2	3.413134E+2	3.272060E+2	2.703456E+2	2.317286E+2	1.891532E+2	1.188758E+2	7.890423E+1	9.468508E-1	-5.128775E-1
6.416295E+2	5.937708E+2	5.524348E+2	5.214288E+2	4.795142E+2	4.372511E+2	3.903886E+2	3.490920E+2	3.230767E+2	2.672684E+2	2.358579E+2	1.924441E+2	1.215125E+2	8.185985E+1	4.504117E-1	3.287676E-1
6.229489E+2	5.809916E+2	5.402606E+2	5.059306E+2	4.575361E+2	4.213650E+2	3.731315E+2	3.281726E+2	2.996257E+2	2.511916E+2	2.118940E+2	1.719816E+2	1.088089E+2	7.594532E+1	-3.780828E-1	3.287676E-1
6.481226E+2	5.998234E+2	5.561203E+2	5.198934E+2	4.742769E+2	4.323755E+2	3.841880E+2	3.480564E+2	3.148180E+2	2.566656E+2	2.219773E+2	1.858556E+2	1.160681E+2	7.653711E+1	-3.780828E-1	8.350698E-1
6.294421E+2	5.826749E+2	5.373806E+2	5.032052E+2	4.588873E+2	4.171141E+2	3.687721E+2	3.335315E+2	3.068947E+2	2.551270E+2	2.221417E+2	1.834260E+2	1.134281E+2	7.377874E+1	4.504117E-1	3.287676E-1
6.624240E+2	6.194969E+2	5.751823E+2	5.396458E+2	4.862769E+2	4.429158E+2	3.979272E+2	3.584290E+2	3.239019E+2	2.682974E+2	2.312321E+2	1.884562E+2	1.234917E+2	7.831245E+1	-4.602747E-2	1.610961E-1
6.234355E+2	5.735943E+2	5.367362E+2	4.933290E+2	4.490834E+2	4.021716E+2	3.567096E+2	3.184904E+2	2.981396E+2	2.525593E+2	2.165231E+2	1.790896E+2	1.078193E+2	7.240121E+1	2.827402E-1	-6.575353E-3
6.529983E+2	6.104163E+2	5.654113E+2	5.299405E+2	4.818813E+2	4.397694E+2	3.950801E+2	3.503019E+2	3.234054E+2	2.652168E+2	2.297461E+2	1.952222E+2	1.221701E+2	7.496231E+1	1.183563E-1	-6.575353E-3
6.443878E+2	5.942738E+2	5.530792E+2	5.142748E+2	4.671755E+2	4.270264E+2	3.805058E+2	3.418329E+2	3.073879E+2	2.570075E+2	2.218129E+2	1.834260E+2	1.142533E+2	7.456779E+1	2.827402E-1	1.610961E-1
6.461763E+2	6.031867E+2	5.578825E+2	5.195515E+2	4.702166E+2	4.276544E+2	3.810055E+2	3.390646E+2	3.148180E+2	2.652168E+2	2.244562E+2	1.825614E+2	1.154106E+2	7.298970E+1	4.504117E-1	-8.515082E-1
6.414651E+2	6.011681E+2	5.577214E+2	5.197225E+2	4.719065E+2	4.325333E+2	3.860324E+2	3.433879E+2	3.181254E+2	2.635040E+2	2.297461E+2	1.889789E+2	1.175542E+2	8.008451E+1	2.827402E-1	1.610961E-1
6.401665E+2	5.956185E+2	5.521126E+2	5.134233E+2	4.644665E+2	4.212072E+2	3.774844E+2	3.354350E+2	3.098668E+2	2.585462E+2	2.168518E+2	1.780507E+2	1.122741E+2	7.515628E+1	2.827402E-1	-1.775345E-1
6.515353E+2	6.026837E+2	5.594836E+2	5.246605E+2	4.722451E+2	4.292324E+2	3.801705E+2	3.369901E+2	3.187830E+2	2.631621E+2	2.244562E+2	1.874140E+2	1.134281E+2	7.298970E+1	-2.104113E-1	4.997268E-1
6.426026E+2	6.004974E+2	5.554825E+2	5.188709E+2	4.703876E+2	4.271842E+2	3.818439E+2	3.401003E+2	3.158109E+2	2.607686E+2	2.218129E+2	1.846425E+2	1.163969E+2	7.713217E+1	6.147955E-1	-1.775345E-1
6.323681E+2	5.922552E+2	5.506726E+2	5.161455E+2	4.720742E+2	4.330067E+2	3.873705E+2	3.513408E+2	3.168038E+2	2.672684E+2	2.312321E+2	1.914052E+2	1.211837E+2	7.831245E+1	4.504117E-1	-6.575353E-3
6.601490E+2	6.060437E+2	5.673346E+2	5.330080E+2	4.820523E+2	4.426034E+2	3.942417E+2	3.494373E+2	3.283632E+2	2.706875E+2	2.330502E+2	1.943510E+2	1.178829E+2	8.107081E+1	-2.104113E-1	-6.838367E-1
6.312306E+2	5.875472E+2	5.479504E+2	5.076370E+2	4.621026E+2	4.221508E+2	3.788258E+2	3.369901E+2	3.100312E+2	2.571785E+2	2.194951E+2	1.801318E+2	1.106237E+2	7.279573E+1	4.504117E-1	1.006029E+0
6.609610E+2	6.179812E+2	5.790288E+2	5.399877E+2	4.932073E+2	4.488928E+2	4.047984E+2	3.596389E+2	3.379403E+2	2.782130E+2	2.418086E+2	2.025077E+2	1.239848E+2	8.126807E+1	4.504117E-1	1.610961E-1
6.320426E+2	5.883889E+2	5.489104E+2	5.127427E+2	4.634539E+2	4.241957E+2	3.763140E+2	3.382000E+2	3.148180E+2	2.650426E+2	2.257779E+2	1.884562E+2	1.178829E+2	7.180943E+1	7.791793E-1	4.997268E-1
6.437402E+2	5.994881E+2	5.532370E+2	5.154649E+2	4.729191E+2	4.271842E+2	3.818439E+2	3.407972E+2	3.123424E+2	2.587171E+2	2.198272E+2	1.870688E+2	1.152462E+2	7.417327E+1	-4.602747E-2	3.287676E-1
6.305796E+2	5.867089E+2	5.498704E+2	5.078046E+2	4.610867E+2	4.166439E+2	3.714548E+2	3.352608E+2	2.969857E+2	2.470886E+2	2.133833E+2	1.747531E+2	1.107881E+2	6.904778E+1	7.791793E-1	3.287676E-1
6.529983E+2	6.060437E+2	5.615680E+2	5.248315E+2	4.788369E+2	4.344204E+2	3.892181E+2	3.433879E+2	3.250591E+2	2.662393E+2	2.328858E+2	1.914052E+2	1.195333E+2	7.574806E+1	1.111235E+0	-6.575353E-3
6.528339E+2	6.068853E+2	5.647702E+2	5.316436E+2	4.859383E+2	4.443327E+2	3.940740E+2	3.532444E+2	3.285276E+2	2.708585E+2	2.347006E+2	1.962611E+2	1.218413E+2	7.673765E+1	1.183563E-1	3.287676E-1
6.354552E+2	5.885598E+2	5.452282E+2	5.096786E+2	4.622703E+2	4.144412E+2	3.694428E+2	3.254076E+2	3.177934E+2	2.648716E+2	2.261067E+2	1.875882E+2	1.142533E+2	7.180943E+1	2.827402E-1	-6.575353E-3
6.473139E+2	6.018387E+2	5.569192E+2	5.185290E+2	4.685268E+2	4.315897E+2	3.820116E+2	3.423523E+2	3.138284E+2	2.587171E+2	2.234634E+2	1.820386E+2	1.109525E+2	6.845928E+1	6.147955E-1	-5.128775E-1
6.393511E+2	5.915845E+2	5.535559E+2	5.125718E+2	4.663273E+2	4.238801E+2	3.768170E+2	3.397550E+2	2.976465E+2	2.481144E+2	2.171839E+2	1.761438E+2	1.097985E+2	7.141491E+1	7.791793E-1	-3.452060E-1
6.565753E+2	6.070530E+2	5.610847E+2	5.222770E+2	4.685268E+2	4.289135E+2	3.811765E+2	3.439074E+2	3.136640E+2	2.609396E+2	2.266031E+2	1.860266E+2	1.109525E+2	7.555080E+1	2.827402E-1	3.287676E-1
6.521862E+2	6.102486E+2	5.655691E+2	5.282375E+2	4.818813E+2	4.410286E+2	3.962538E+2	3.554899E+2	3.206010E+2	2.636749E+2	2.292497E+2	1.908858E+2	1.216769E+2	7.220395E+1	6.147955E-1	-6.575353E-3
6.307440E+2	5.863735E+2	5.455504E+2	5.086561E+2	4.599065E+2	4.215228E+2	3.758110E+2	3.368192E+2	3.130032E+2	2.573494E+2	2.206524E+2	1.837745E+2	1.124385E+2	7.298970E+1	2.827402E-1	3.287676E-1
6.390289E+2	5.947768E+2	5.493904E+2	5.170003E+2	4.698780E+2	4.281278E+2	3.811765E+2	3.383742E+2	3.187830E+2	2.619653E+2	2.247850E+2	1.796123E+2	1.099629E+2	7.141491E+1	6.147955E-1	-3.452060E-1
6.546224E+2	6.097423E+2	5.697346E+2	5.336885E+2	4.859383E+2	4.449640E+2	3.975918E+2	3.561836E+2	3.265419E+2	2.713747E+2	2.373472E+2	1.940058E+2	1.220057E+2	7.870697E+1	-8.778096E-1	1.610961E-1
6.404920E+2	5.949445E+2	5.522737E+2	5.166583E+2	4.658210E+2	4.241957E+2	3.855294E+2	3.426975E+2	3.186186E+2	2.655588E+2	2.315609E+2	1.888047E+2	1.182117E+2	7.713217E+1	6.147955E-1	-6.575353E-3
6.456898E+2	6.025127E+2	5.625280E+2	5.268764E+2	4.808654E+2	4.378823E+2	3.898888E+2	3.503019E+2	3.267128E+2	2.708585E+2	2.322250E+2	1.941800E+2	1.262994E+2	8.461821E+1	9.468508E-1	1.610961E-1
6.305796E+2	5.820009E+2	5.407406E+2	5.062693E+2	4.615930E+2	4.216774E+2	3.734669E+2	3.364707E+2	2.992969E+2	2.510207E+2	2.140442E+2	1.803027E+2	1.140889E+2	7.673765E+1	-4.602747E-2	-3.452060E-1
6.533205E+2	6.043637E+2	5.596447E+2	5.175098E+2	4.688654E+2	4.271842E+2	3.771524E+2	3.352608E+2	3.065627E+2	2.542722E+2	2.152014E+2	1.789186E+2	1.097985E+2	7.141491E+1	-4.602747E-2	1.610961E-1
6.507232E+2	6.053697E+2	5.657302E+2	5.241510E+2	4.813717E+2	4.407163E+2	3.925683E+2	3.549737E+2	3.095347E+2	2.582042E+2	2.285888E+2	1.893241E+2	1.185405E+2	7.673765E+1	-4.602747E-2	-5.128775E-1
6.421161E+2	5.932645E+2	5.522737E+2	5.120622E+2	4.593936E+2	4.196357E+2	3.751403E+2	3.340509E+2	3.022690E+2	2.547851E+2	2.178447E+2	1.823871E+2	1.109525E+2	7.240121E+1	7.791793E-1	8.350698E-1
6.248985E+2	5.853642E+2	5.421839E+2	5.035471E+2	4.600741E+2	4.178998E+2	3.709551E+2	3.335315E+2	3.088739E+2	2.558108E+2	2.163587E+2	1.832551E+2	1.112813E+2	7.358148E+1	-1.042193E+0	-3.452060E-1
6.276569E+2	5.883889E+2	5.460271E+2	5.076370E+2	4.590582E+2	4.191623E+2	3.741376E+2	3.335315E+2	2.992969E+2	2.476015E+2	2.130546E+2	1.718074E+2	1.058369E+2	6.668394E+1	6.147955E-1	-3.452060E-1
6.456898E+2	5.976371E+2	5.501926E+2	5.095076E+2	4.597355E+2	4.155426E+2	3.704521E+2	3.274822E+2	3.090416E+2	2.556398E+2	2.185055E+2	1.808255E+2	1.050150E+2	6.707846E+1	-4.602747E-2	4.997268E-1
6.594980E+2	6.210092E+2	5.710201E+2	5.314726E+2	4.813717E+2	4.402429E+2	3.912269E+2	3.532444E+2	3.206010E+2	2.628201E+2	2.313965E+2	1.865493E+2	1.177185E+2	7.653711E+1	7.791793E-1	1.610961E-1
6.336667E+2	5.853642E+2	5.418617E+2	5.026956E+2	4.553399E+2	4.109826E+2	3.634132E+2	3.233331E+2	3.030942E+2	2.527303E+2	2.156979E+2	1.751016E+2	1.041898E+2	6.786750E+1	6.147955E-1	-6.575353E-3
6.529983E+2	6.087330E+2	5.686168E+2	5.260249E+2	4.730900E+2	4.282856E+2	3.831853E+2	3.416586E+2	3.144893E+2	2.623105E+2	2.216486E+2	1.775312E+2	1.112813E+2	7.062915E+1	1.183563E-1	-6.575353E-3
6.231100E+2	5.764513E+2	5.327351E+2	4.952062E+2	4.421530E+2	4.017014E+2	3.526921E+2	3.165901E+2	3.022690E+2	2.503368E+2	2.128836E+2	1.704200E+2	1.071585E+2	6.826202E+1	1.183563E-1	3.287676E-1
