-2.547127E-1	-2.972721E-1	-2.656750E-1	1.247762E+0	2.324632E-1	2.028006E-1	1.886141E-1	1.886141E-1
4.816935E-1	3.346702E-1	2.115059E-1	1.210684E+0	3.914160E-1	3.304787E-1	2.879193E-1	3.714260E-1
6.403239E-1	5.880919E-1	5.245753E-1	1.250019E+0	5.007162E-1	4.491291E-1	4.046352E-1	4.987817E-1
7.102889E-1	6.919110E-1	6.719210E-1	1.265495E+0	5.929282E-1	5.503689E-1	5.110337E-1	6.106613E-1
7.834782E-1	7.673572E-1	7.596191E-1	1.251309E+0	6.493516E-1	6.209787E-1	5.900265E-1	6.996491E-1
8.208788E-1	8.083045E-1	8.083045E-1	1.302574E+0	7.357601E-1	7.035181E-1	6.712762E-1	7.805764E-1
8.724660E-1	8.598916E-1	8.615037E-1	1.219067E+0	7.505914E-1	7.373722E-1	7.193167E-1	8.376447E-1
8.656952E-1	8.624710E-1	8.727884E-1	1.281294E+0	8.095942E-1	7.912162E-1	7.699366E-1	8.918111E-1
9.053528E-1	8.934232E-1	8.998716E-1	1.269364E+0	8.337756E-1	8.241030E-1	8.083045E-1	9.324360E-1
9.234083E-1	9.130908E-1	9.201841E-1	1.276135E+0	8.589243E-1	8.505414E-1	8.369998E-1	9.614538E-1
9.069649E-1	9.069649E-1	9.201841E-1	1.193918E+0	8.486069E-1	8.498966E-1	8.437706E-1	9.766075E-1
8.924560E-1	8.869748E-1	9.030958E-1	1.276780E+0	8.760126E-1	8.695642E-1	8.589243E-1	9.914388E-1
9.137357E-1	9.008389E-1	9.088994E-1	1.221001E+0	8.737556E-1	8.737556E-1	8.660176E-1	1.002723E+0
9.598417E-1	9.346929E-1	9.321136E-1	1.400912E+0	9.334033E-1	9.140581E-1	8.940681E-1	1.022069E+0
1.015620E+0	9.911164E-1	9.824110E-1	1.327078E+0	9.240531E-1	9.153478E-1	9.030958E-1	1.030774E+0
1.010139E+0	9.949854E-1	9.959527E-1	1.343521E+0	9.295342E-1	9.198616E-1	9.079321E-1	1.036900E+0
9.962751E-1	9.849904E-1	9.911164E-1	1.416710E+0	9.604865E-1	9.427534E-1	9.234083E-1	1.051731E+0
1.034643E+0	1.013363E+0	1.011751E+0	1.386080E+0	9.604865E-1	9.492018E-1	9.340481E-1	1.060114E+0
1.013686E+0	1.004658E+0	1.011429E+0	1.439924E+0	9.859576E-1	9.695143E-1	9.508139E-1	1.074623E+0
1.022713E+0	1.011429E+0	1.015620E+0	1.406070E+0	9.885370E-1	9.772523E-1	9.608089E-1	1.091066E+0
1.050764E+0	1.031741E+0	1.030452E+0	1.383179E+0	9.869249E-1	9.782196E-1	9.643555E-1	1.097192E+0
1.057212E+0	1.041091E+0	1.040769E+0	1.382534E+0	9.904715E-1	9.817662E-1	9.704815E-1	1.102029E+0
1.050442E+0	1.037222E+0	1.041736E+0	1.394463E+0	1.001111E+0	9.924060E-1	9.791868E-1	1.108799E+0
1.065918E+0	1.050119E+0	1.052054E+0	1.383179E+0	9.911164E-1	9.888594E-1	9.811214E-1	1.114603E+0
1.069464E+0	1.054955E+0	1.059469E+0	1.389304E+0	9.901491E-1	9.875697E-1	9.798317E-1	1.114925E+0
1.051409E+0	1.042059E+0	1.051409E+0	1.399944E+0	9.988544E-1	9.965975E-1	9.891818E-1	1.123308E+0
1.057535E+0	1.045605E+0	1.053343E+0	1.384146E+0	9.930509E-1	9.956302E-1	9.904715E-1	1.126855E+0
