-2.392366E-1	-2.821184E-1	-2.440729E-1	2.843727E-1	-9.414781E-2	-1.644470E-2	4.545985E-2	9.285552E-2
-3.546745E-2	-8.512006E-2	-1.044652E-1	2.688966E-1	-2.128099E-2	-8.384210E-3	9.348864E-3	1.492789E-1
1.225064E-2	-7.094532E-3	-7.416952E-3	2.611585E-1	3.545312E-3	1.579725E-2	2.289048E-2	1.699138E-1
4.288050E-2	2.966130E-2	3.836662E-2	2.898539E-1	2.546984E-2	3.997872E-2	4.384775E-2	1.873244E-1
6.448261E-2	5.255308E-2	6.641712E-2	2.837279E-1	2.450258E-2	3.804420E-2	4.642711E-2	1.915159E-1
6.319293E-2	5.642212E-2	7.415519E-2	2.898539E-1	3.030613E-2	4.288050E-2	5.158582E-2	1.957074E-1
4.997373E-2	4.642711E-2	6.770680E-2	2.663172E-1	3.353033E-2	4.642711E-2	5.287550E-2	2.005437E-1
3.610969E-2	3.385275E-2	5.481002E-2	2.840503E-1	3.836662E-2	4.965131E-2	5.577728E-2	2.034454E-1
5.448760E-2	4.255808E-2	5.706696E-2	2.924332E-1	3.868904E-2	5.061857E-2	5.577728E-2	2.005437E-1
5.481002E-2	4.642711E-2	6.093599E-2	2.737329E-1	2.450258E-2	3.707694E-2	4.417017E-2	1.905486E-1
6.158083E-2	4.739437E-2	6.093599E-2	3.001713E-1	2.256807E-2	3.062855E-2	3.546485E-2	1.779743E-1
5.029615E-2	4.417017E-2	5.964631E-2	2.856624E-1	1.418516E-2	2.385774E-2	2.901646E-2	1.724932E-1
3.933388E-2	3.224065E-2	5.029615E-2	2.637379E-1	6.769508E-3	1.805419E-2	2.385774E-2	1.689465E-1
2.514742E-2	2.031113E-2	3.772178E-2	2.524532E-1	2.255634E-3	1.386274E-2	1.998871E-2	1.673344E-1
3.127339E-2	2.160081E-2	3.610969E-2	3.050076E-1	1.998871E-2	2.579226E-2	2.804920E-2	1.728156E-1
5.223066E-2	4.159082E-2	5.255308E-2	2.869521E-1	1.579725E-2	2.804920E-2	3.288549E-2	1.773294E-1
5.900147E-2	4.900647E-2	6.254809E-2	2.759898E-1	1.289548E-2	2.546984E-2	3.191823E-2	1.750725E-1
7.770181E-2	6.512744E-2	7.802423E-2	2.695414E-1	-1.302455E-6	1.418516E-2	2.385774E-2	1.666896E-1
4.384775E-2	4.578227E-2	6.802922E-2	2.863072E-1	1.998871E-2	3.062855E-2	3.417517E-2	1.786191E-1
5.255308E-2	4.965131E-2	7.060858E-2	2.866297E-1	2.675952E-2	3.868904E-2	4.610469E-2	1.915159E-1
6.867406E-2	6.061357E-2	7.899148E-2	2.950126E-1	3.610969E-2	4.932889E-2	5.545486E-2	1.992540E-1
5.900147E-2	6.061357E-2	8.318294E-2	2.795364E-1	4.030114E-2	5.642212E-2	6.512744E-2	2.121508E-1
7.028616E-2	6.448261E-2	8.415020E-2	2.534205E-1	3.449759E-2	5.448760E-2	6.544986E-2	2.131180E-1
5.319792E-2	5.384276E-2	7.866907E-2	2.953350E-1	4.997373E-2	6.448261E-2	7.222067E-2	2.198888E-1
7.125342E-2	6.383777E-2	8.318294E-2	2.579343E-1	3.643211E-2	5.674454E-2	6.738438E-2	2.153749E-1
5.771180E-2	5.384276E-2	7.544487E-2	2.472945E-1	2.966130E-2	4.836163E-2	5.835663E-2	2.086041E-1
3.030613E-2	3.224065E-2	5.738938E-2	2.676069E-1	4.223566E-2	5.803421E-2	6.609470E-2	2.160198E-1
5.900147E-2	4.513743E-2	6.061357E-2	2.834055E-1	3.933388E-2	5.223066E-2	5.900147E-2	2.066696E-1
4.803921E-2	4.417017E-2	5.996873E-2	2.698639E-1	3.578727E-2	5.029615E-2	5.738938E-2	2.050575E-1
6.254809E-2	4.965131E-2	6.254809E-2	2.701863E-1	2.127839E-2	3.417517E-2	4.255808E-2	1.882917E-1
4.223566E-2	3.836662E-2	5.545486E-2	2.850176E-1	2.031113E-2	3.095097E-2	3.643211E-2	1.815209E-1
4.578227E-2	3.610969E-2	5.094098E-2	2.805037E-1	1.515242E-2	2.514742E-2	2.998371E-2	1.744277E-1
4.223566E-2	3.159581E-2	4.868405E-2	2.550326E-1	1.288376E-3	1.289548E-2	1.966629E-2	1.657223E-1
4.191324E-2	2.933888E-2	4.513743E-2	3.095215E-1	9.671284E-3	1.418516E-2	1.611967E-2	1.589515E-1
4.417017E-2	3.546485E-2	4.932889E-2	2.730880E-1	3.211171E-4	9.993703E-3	1.547484E-2	1.595964E-1
2.837162E-2	2.418016E-2	4.352534E-2	2.843727E-1	1.192822E-2	1.966629E-2	2.256807E-2	1.676569E-1
5.126340E-2	3.901146E-2	5.287550E-2	2.676069E-1	3.222893E-3	1.515242E-2	2.031113E-2	1.644327E-1
